coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
-0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,0.0,4107,1.0e-14,1500
0.0,-0.0,4107,1.0e-14,1500
